product_id,name,category,price,description,rating,num_reviews,image_url,in_stock,tags,brand,views,purchases
708,GoPro Hero 12 Black (Space Gray),Electronics,350000,"5.3K60 video, 27MP photos, HyperSmooth 6.0, waterproof 10m, Enduro battery. Space Gray variant with enhanced features.",4.5,181,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,False,"electronics,gopro,5.3k60 video",GoPro,1784,173
709,GoPro Hero 12 Black (Rose Gold),Electronics,367500,"5.3K60 video, 27MP photos, HyperSmooth 6.0, waterproof 10m, Enduro battery. Rose Gold variant with enhanced features.",4.6,57,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,gopro,5.3k60 video",GoPro,1093,53
710,GoPro Hero 12 Black (Navy Blue),Electronics,350000,"5.3K60 video, 27MP photos, HyperSmooth 6.0, waterproof 10m, Enduro battery. Navy Blue variant with enhanced features.",4.5,80,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,gopro,5.3k60 video",GoPro,1655,66
711,Kindle Paperwhite 5 - Pro Version,Electronics,110500,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Pro Version variant with enhanced features.",4.7,33,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1356,157
712,Kindle Paperwhite 5 - Lite Edition,Electronics,63750,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Lite Edition variant with enhanced features.",4.4,8,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1962,86
713,Kindle Paperwhite 5 - Bundle Pack,Electronics,127500,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Bundle Pack variant with enhanced features.",4.6,150,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1168,179
714,Kindle Paperwhite 5 - Special Edition,Electronics,102000,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Special Edition variant with enhanced features.",4.6,125,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1627,23
715,Kindle Paperwhite 5 - Refurbished,Electronics,55250,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Refurbished variant with enhanced features.",4.3,22,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,False,"electronics,kindle,6.8-inch display",Kindle,491,15
716,Kindle Paperwhite 5 (Black),Electronics,85000,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Black variant with enhanced features.",4.7,106,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1337,187
717,Kindle Paperwhite 5 (White),Electronics,85000,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. White variant with enhanced features.",4.6,111,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,873,26
718,Kindle Paperwhite 5 (Space Gray),Electronics,85000,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Space Gray variant with enhanced features.",4.6,142,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,618,26
719,Kindle Paperwhite 5 (Rose Gold),Electronics,89250,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Rose Gold variant with enhanced features.",4.6,135,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1704,44
720,Kindle Paperwhite 5 (Navy Blue),Electronics,85000,"6.8-inch display, 300ppi, adjustable warm light, waterproof, 10-week battery, 32GB. Navy Blue variant with enhanced features.",4.6,105,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,kindle,6.8-inch display",Kindle,1613,171
721,iPad Air M2 - Pro Version,Electronics,1014000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Pro Version variant with enhanced features.",4.8,21,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,945,191
722,iPad Air M2 - Lite Edition,Electronics,585000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Lite Edition variant with enhanced features.",4.7,66,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,False,"electronics,ipad,m2 chip",iPad,226,116
723,iPad Air M2 - Bundle Pack,Electronics,1170000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Bundle Pack variant with enhanced features.",4.7,161,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,683,175
724,iPad Air M2 - Special Edition,Electronics,936000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Special Edition variant with enhanced features.",4.8,194,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,75,186
725,iPad Air M2 - Refurbished,Electronics,507000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Refurbished variant with enhanced features.",4.4,7,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,760,138
726,iPad Air M2 (Black),Electronics,780000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Black variant with enhanced features.",4.7,189,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,811,37
727,iPad Air M2 (White),Electronics,780000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. White variant with enhanced features.",4.7,73,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,291,12
728,iPad Air M2 (Space Gray),Electronics,780000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Space Gray variant with enhanced features.",4.7,114,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,180,72
729,iPad Air M2 (Rose Gold),Electronics,819000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Rose Gold variant with enhanced features.",4.7,152,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,1066,121
730,iPad Air M2 (Navy Blue),Electronics,780000,"M2 chip, 11-inch Liquid Retina, USB-C, Apple Pencil Pro, WiFi 6E, 256GB options. Navy Blue variant with enhanced features.",4.7,19,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,ipad,m2 chip",iPad,1210,47
731,Amazon Echo Show 10 - Pro Version,Electronics,188500,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Pro Version variant with enhanced features.",4.4,70,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1881,151
732,Amazon Echo Show 10 - Lite Edition,Electronics,108750,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Lite Edition variant with enhanced features.",4.2,34,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1092,5
733,Amazon Echo Show 10 - Bundle Pack,Electronics,217500,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Bundle Pack variant with enhanced features.",4.3,8,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1016,98
734,Amazon Echo Show 10 - Special Edition,Electronics,174000,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Special Edition variant with enhanced features.",4.3,43,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1806,14
735,Amazon Echo Show 10 - Refurbished,Electronics,94250,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Refurbished variant with enhanced features.",4.1,187,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,908,62
736,Amazon Echo Show 10 (Black),Electronics,145000,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Black variant with enhanced features.",4.3,111,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,705,74
737,Amazon Echo Show 10 (White),Electronics,145000,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. White variant with enhanced features.",4.4,151,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1078,177
738,Amazon Echo Show 10 (Space Gray),Electronics,145000,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Space Gray variant with enhanced features.",4.4,50,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1106,16
739,Amazon Echo Show 10 (Rose Gold),Electronics,152250,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Rose Gold variant with enhanced features.",4.4,22,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1823,77
740,Amazon Echo Show 10 (Navy Blue),Electronics,145000,"10.1-inch HD display, Alexa, 360-degree rotation, smart home hub, 13MP camera. Navy Blue variant with enhanced features.",4.4,84,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=400,True,"electronics,amazon,10.1-inch hd display",Amazon,1182,121
741,Midea 1.5HP Split AC - Pro Version,Home & Kitchen,416000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Pro Version variant with enhanced features.",4.4,56,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1656,82
742,Midea 1.5HP Split AC - Lite Edition,Home & Kitchen,240000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Lite Edition variant with enhanced features.",4.3,67,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1261,131
743,Midea 1.5HP Split AC - Bundle Pack,Home & Kitchen,480000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Bundle Pack variant with enhanced features.",4.5,55,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1169,199
744,Midea 1.5HP Split AC - Special Edition,Home & Kitchen,384000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Special Edition variant with enhanced features.",4.5,43,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,midea,1.5hp inverter split ac",Midea,889,11
745,Midea 1.5HP Split AC - Refurbished,Home & Kitchen,208000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Refurbished variant with enhanced features.",4.1,93,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1470,7
746,Midea 1.5HP Split AC (Black),Home & Kitchen,320000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Black variant with enhanced features.",4.5,5,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,820,193
747,Midea 1.5HP Split AC (White),Home & Kitchen,320000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. White variant with enhanced features.",4.4,31,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,537,112
748,Midea 1.5HP Split AC (Space Gray),Home & Kitchen,320000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Space Gray variant with enhanced features.",4.4,20,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,341,187
749,Midea 1.5HP Split AC (Rose Gold),Home & Kitchen,336000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Rose Gold variant with enhanced features.",4.4,16,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1887,138
750,Midea 1.5HP Split AC (Navy Blue),Home & Kitchen,320000,"1.5HP inverter split AC, 5-star energy rating, turbo cool, auto-clean, WiFi control. Navy Blue variant with enhanced features.",4.4,100,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,midea,1.5hp inverter split ac",Midea,1581,26
751,LG 7kg Front Loader Washing Machine - Pro Version,Home & Kitchen,624000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Pro Version variant with enhanced features.",4.6,134,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,lg,7kg capacity",LG,1729,105
752,LG 7kg Front Loader Washing Machine - Lite Edition,Home & Kitchen,360000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Lite Edition variant with enhanced features.",4.3,150,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,lg,7kg capacity",LG,1406,38
753,LG 7kg Front Loader Washing Machine - Bundle Pack,Home & Kitchen,720000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Bundle Pack variant with enhanced features.",4.5,71,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,1946,105
754,LG 7kg Front Loader Washing Machine - Special Edition,Home & Kitchen,576000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Special Edition variant with enhanced features.",4.6,193,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,977,74
755,LG 7kg Front Loader Washing Machine - Refurbished,Home & Kitchen,312000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Refurbished variant with enhanced features.",4.2,56,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,lg,7kg capacity",LG,1627,154
756,LG 7kg Front Loader Washing Machine (Black),Home & Kitchen,480000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Black variant with enhanced features.",4.4,32,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,1004,85
757,LG 7kg Front Loader Washing Machine (White),Home & Kitchen,480000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. White variant with enhanced features.",4.5,142,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,1627,58
758,LG 7kg Front Loader Washing Machine (Space Gray),Home & Kitchen,480000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Space Gray variant with enhanced features.",4.5,123,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,295,28
759,LG 7kg Front Loader Washing Machine (Rose Gold),Home & Kitchen,504000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Rose Gold variant with enhanced features.",4.4,180,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,1493,183
760,LG 7kg Front Loader Washing Machine (Navy Blue),Home & Kitchen,480000,"7kg capacity, 6 motion inverter, steam wash, TurboDrum, AI DD technology. Navy Blue variant with enhanced features.",4.5,60,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,lg,7kg capacity",LG,721,42
761,Samsung Side-by-Side Refrigerator - Pro Version,Home & Kitchen,1105000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Pro Version variant with enhanced features.",4.6,68,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,861,136
762,Samsung Side-by-Side Refrigerator - Lite Edition,Home & Kitchen,637500,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Lite Edition variant with enhanced features.",4.4,81,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,406,12
763,Samsung Side-by-Side Refrigerator - Bundle Pack,Home & Kitchen,1275000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Bundle Pack variant with enhanced features.",4.7,120,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,1176,68
764,Samsung Side-by-Side Refrigerator - Special Edition,Home & Kitchen,1020000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Special Edition variant with enhanced features.",4.6,31,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,336,36
765,Samsung Side-by-Side Refrigerator - Refurbished,Home & Kitchen,552500,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Refurbished variant with enhanced features.",4.3,61,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,samsung,617l capacity",Samsung,1736,107
766,Samsung Side-by-Side Refrigerator (Black),Home & Kitchen,850000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Black variant with enhanced features.",4.6,166,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,222,154
767,Samsung Side-by-Side Refrigerator (White),Home & Kitchen,850000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. White variant with enhanced features.",4.6,24,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,samsung,617l capacity",Samsung,182,55
768,Samsung Side-by-Side Refrigerator (Space Gray),Home & Kitchen,850000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Space Gray variant with enhanced features.",4.7,118,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,238,89
769,Samsung Side-by-Side Refrigerator (Rose Gold),Home & Kitchen,892500,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Rose Gold variant with enhanced features.",4.5,123,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,samsung,617l capacity",Samsung,1942,151
770,Samsung Side-by-Side Refrigerator (Navy Blue),Home & Kitchen,850000,"617L capacity, All-Around cooling, Twin Cooling Plus, SpaceMax, ice maker. Navy Blue variant with enhanced features.",4.6,190,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,samsung,617l capacity",Samsung,110,102
771,Bosch Microwave Oven 25L - Pro Version,Home & Kitchen,162500,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Pro Version variant with enhanced features.",4.4,49,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,1910,52
772,Bosch Microwave Oven 25L - Lite Edition,Home & Kitchen,93750,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Lite Edition variant with enhanced features.",4.2,119,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,120,162
773,Bosch Microwave Oven 25L - Bundle Pack,Home & Kitchen,187500,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Bundle Pack variant with enhanced features.",4.4,67,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,1071,110
774,Bosch Microwave Oven 25L - Special Edition,Home & Kitchen,150000,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Special Edition variant with enhanced features.",4.4,127,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,bosch,25l capacity",Bosch,622,103
775,Bosch Microwave Oven 25L - Refurbished,Home & Kitchen,81250,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Refurbished variant with enhanced features.",4.0,56,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,1682,139
776,Bosch Microwave Oven 25L (Black),Home & Kitchen,125000,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Black variant with enhanced features.",4.2,144,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,833,187
777,Bosch Microwave Oven 25L (White),Home & Kitchen,125000,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. White variant with enhanced features.",4.3,144,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,754,149
778,Bosch Microwave Oven 25L (Space Gray),Home & Kitchen,125000,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Space Gray variant with enhanced features.",4.3,104,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,103,86
779,Bosch Microwave Oven 25L (Rose Gold),Home & Kitchen,131250,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Rose Gold variant with enhanced features.",4.3,12,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,1644,76
780,Bosch Microwave Oven 25L (Navy Blue),Home & Kitchen,125000,"25L capacity, 900W, grill function, touch control, AutoPilot programs, stainless. Navy Blue variant with enhanced features.",4.2,125,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,bosch,25l capacity",Bosch,1620,154
781,Philips Air Fryer 4.1L - Pro Version,Home & Kitchen,115700,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Pro Version variant with enhanced features.",4.8,45,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,philips,4.1l",Philips,1395,66
782,Philips Air Fryer 4.1L - Lite Edition,Home & Kitchen,66750,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Lite Edition variant with enhanced features.",4.5,193,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,philips,4.1l",Philips,1991,61
783,Philips Air Fryer 4.1L - Bundle Pack,Home & Kitchen,133500,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Bundle Pack variant with enhanced features.",4.7,104,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,1768,49
784,Philips Air Fryer 4.1L - Special Edition,Home & Kitchen,106800,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Special Edition variant with enhanced features.",4.6,156,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,1561,183
785,Philips Air Fryer 4.1L - Refurbished,Home & Kitchen,57850,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Refurbished variant with enhanced features.",4.4,156,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,philips,4.1l",Philips,1484,95
786,Philips Air Fryer 4.1L (Black),Home & Kitchen,89000,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Black variant with enhanced features.",4.7,149,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,False,"home & kitchen,philips,4.1l",Philips,1992,53
787,Philips Air Fryer 4.1L (White),Home & Kitchen,89000,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. White variant with enhanced features.",4.7,131,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,409,130
788,Philips Air Fryer 4.1L (Space Gray),Home & Kitchen,89000,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Space Gray variant with enhanced features.",4.5,19,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,498,10
789,Philips Air Fryer 4.1L (Rose Gold),Home & Kitchen,93450,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Rose Gold variant with enhanced features.",4.6,5,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,1307,56
790,Philips Air Fryer 4.1L (Navy Blue),Home & Kitchen,89000,"4.1L, Rapid Air technology, 80% less fat, digital display, 7 presets, non-stick. Navy Blue variant with enhanced features.",4.7,92,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,philips,4.1l",Philips,1931,87
791,Nasco 43-inch Smart TV - Pro Version,Home & Kitchen,325000,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Pro Version variant with enhanced features.",4.2,42,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,1928,41
792,Nasco 43-inch Smart TV - Lite Edition,Home & Kitchen,187500,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Lite Edition variant with enhanced features.",4.2,139,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,198,100
793,Nasco 43-inch Smart TV - Bundle Pack,Home & Kitchen,375000,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Bundle Pack variant with enhanced features.",4.3,174,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,256,91
794,Nasco 43-inch Smart TV - Special Edition,Home & Kitchen,300000,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Special Edition variant with enhanced features.",4.2,39,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,1549,116
795,Nasco 43-inch Smart TV - Refurbished,Home & Kitchen,162500,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Refurbished variant with enhanced features.",4.1,129,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,406,186
796,Nasco 43-inch Smart TV (Black),Home & Kitchen,250000,"43-inch FHD Smart TV, Android, built-in WiFi, Bluetooth, 2 HDMI, 2 USB ports. Black variant with enhanced features.",4.3,182,https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400,True,"home & kitchen,nasco,43-inch fhd smart tv",Nasco,1306,96
